Name,PlaceID,Address,Rating,Author,Review
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Emily Le,"Overall amazing experience here. Pearls are made fresh every 2-3hrs cause apparently they do it in small batches at a time so pearls always fresh. Good mixing with sugar level and ice that is not too sweet but also not too bland

P/s: the tall guy with glasses is cute and nice, plus he has a puppy that he brings to work sometimes and so so so so so cuteeeeee"
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,M O R M E N,It was pretty delicious. The Dirtea was like a brown sugar bubble milk tea but with creamy add-ons. The super Dirtea is the same but without fresh milk.
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Cairo K,"Hands down the best TEASER in MELBOURNE! From all the drinks down to the taste 🥰🥰 I order every week atleast, the drinks are always the most tastiest at this store , I usuallly order 1 LT Fresh fruit tea and Lemon Bomber, but recently have got into Punched Lemon Ice Tea (Strawberry) ! I love that they are open late as well! Thanks so much! ❤️❤️❤️"
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Alexander Pomnikow,"Delicious bubble tea right in southbank. Lively staff, great tasting bubble tea and awesome trading hours. Not much salad I could say about this place. Used to have a gaming centre, but how turned into an Asian shop. Nice variety of stuff for sale there."
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Matt,Share a space with a gaming lounge and a snack shop.  Drinks were not too bad.
Palgong Tea Australia,ChIJiUe5FZ5p1moRyhHPPwVZ4Bc,"474 Centre Rd, Bentleigh",4.5,Lakesha James,"They forgot my cream cheese foam on two different occassions and it's definitely full sweetness when I asked for half.

What is the point in customisability if they keep getting it wrong. I've only been there twice and it's been a mess up every time. Wasted my money and my friend was driving me, by the time we got home and realised my order was messed up it was too late to go back.

I may avoid them in the future."
Palgong Tea Australia,ChIJiUe5FZ5p1moRyhHPPwVZ4Bc,"474 Centre Rd, Bentleigh",4.5,Danielle CLARKE,"My daughter and I went exploring around the Bentleigh Shopping Strip and saw the sign for Palgong Tea. We got excited when we saw at the bottom of the street board say Korea's finest bubble tea. I ordered the Banana flavoured tea. It was yummy 😋 I would definitely recommend visiting if you are in the area. Great staff, very friendly and you will leave smiling 😃"
Palgong Tea Australia,ChIJiUe5FZ5p1moRyhHPPwVZ4Bc,"474 Centre Rd, Bentleigh",4.5,Kenneth Lee,"🧋🧋🧋🧋🧋REFRESHING AND DELICIOUS

We ordered the lychee black tea with pearls and it really hit the spot!! The staff were extremely friendly and accomodating and the setting of the cafe was clean, modern and inviting.

Highly recommend visiting this gem in Bentleigh especially when bubble tea stores are scarce in the area - can’t wait to revisit!"
Palgong Tea Australia,ChIJiUe5FZ5p1moRyhHPPwVZ4Bc,"474 Centre Rd, Bentleigh",4.5,Sarah Melbs,"@palgongtea.australia 📍 With 200 stores worldwide I can’t believe I didn’t know this was in melbourne 😄🇰🇷🧋This South Korean BBT chain is the first of its kind to land here 🇰🇷🇦🇺 highly recommend the k- classics including the banana milk tea😄🍌 as well as the refreshing Korean grape soda ade🍇!!

the menu is v reasonably priced imho starting from $4.90+ 🤯 Highly recommend if you’re keen to try a Korean style bubble tea! 🇰🇷🧋🫰🏻They were so busy with locals! The line was insane. there’s seating out the back too!"
Palgong Tea Australia,ChIJiUe5FZ5p1moRyhHPPwVZ4Bc,"474 Centre Rd, Bentleigh",4.5,Yu Kim,"Best tea place in town!! I’ve been there a couple of times with my friends and family. The staffs were friendly and really helpful. They make sure that everyone feels comfortable and answer all the questions I asked for the menu. You must try the Green grape Ade!! It is refreshing and freezy🤍💚🤍💚 Also, my best drink from Palgong tea is YOGURT SMOOTHIE!! Absolute favourite❤️"
Sharetea Forest Hill,ChIJB2Iu75Q_1moRsJlAogyyxCU,"Forest Hill Shopping Centre, Food Court, Level 1, SHOP F010/270 Canterbury Rd, Forest Hill",3.9,Saxa,"Love the frozen chocolate and like the fact that they dont miss asking if its normal ice / sugar.  Also tried the frozen watermelon but did not taste any natural watermelon, it was like all powder only and flavoring so it wasnt worth the price. With normal sugar it was very very sweet.

The variety of pearls offered is great but they only add a very small portion.

Service was quick and since this is located in the foodcourt , there is a good seating area."
Sharetea Forest Hill,ChIJB2Iu75Q_1moRsJlAogyyxCU,"Forest Hill Shopping Centre, Food Court, Level 1, SHOP F010/270 Canterbury Rd, Forest Hill",3.9,Kee Chua,First time tried bubble tea. Drink perfectly made and tea tasted great. The lady that served me was very friendly and polite. Her recommendation of drinks is unquestionable. Happy with their service too! Will definitely come back again!
Sharetea Forest Hill,ChIJB2Iu75Q_1moRsJlAogyyxCU,"Forest Hill Shopping Centre, Food Court, Level 1, SHOP F010/270 Canterbury Rd, Forest Hill",3.9,XinXin,"Love the drinks here, so many choices and good customer service. Ordered Mango Green Tea with Mango Jelly, the drink taste delicious. Will definitely come back again."
Sharetea Forest Hill,ChIJB2Iu75Q_1moRsJlAogyyxCU,"Forest Hill Shopping Centre, Food Court, Level 1, SHOP F010/270 Canterbury Rd, Forest Hill",3.9,Ronald Young,"The old woman at the counter was very rude to me and my family. After when I went to collect my drinks. I asked VERY nicely about the milk tea plushie that was being advertised and was a given a VERY inappropriate attitude! This made the overall experience very uncomfortable and awkward. I wish for this woman to be TERMINATED or MAKE HER GO THROUGH MORE TRAINING ABOUT TREATING CUSTOMERS CORRECTLY. I have never seen such ATTITUDE in my years of reviewing establishments. I paid over $30 worth of Bubble Tea and was treated this way? This is not the SHARETEA I know. The OLD woman was VERY harsh towards other customers, and should be terminated or fired or sent to a different establishment to reflect on her traits and change those values and hope that she may be able to represent the traits of a good sharetea employee."
Sharetea Forest Hill,ChIJB2Iu75Q_1moRsJlAogyyxCU,"Forest Hill Shopping Centre, Food Court, Level 1, SHOP F010/270 Canterbury Rd, Forest Hill",3.9,Ruth Wong,My favourite bubble tea store! The staff here are so friendly and happy to accomodate customers’ requests! The consistency is really good compared to the other stores. Their store is also super clean.
Gong cha State Library,ChIJ8_vhsstC1moRBZ4KlLCGwjQ,"321 Swanston St, Melbourne",3.7,Jessica NGUYEN,"Very bad customer service! The male cashier I encountered today was very rude. I just wanted a cup of milk tea without ice because I was going to drink it after a few hours, he shouted at me ""NO CHANGE NO CHANGE"". I'm not asking for a free drink, I might even be willing to pay extra (although that's a free choice for custom your cup). I changed to another type then the female employee mistakenly made it with ice and she tried to remove all the ice and add more tea. I received a cup that was as bland as water. No second time"
Gong cha State Library,ChIJ8_vhsstC1moRBZ4KlLCGwjQ,"321 Swanston St, Melbourne",3.7,Olga O,"Bubble tea is another obsession I picked up throughout my time in Melbourne. Gong Cha has been our go to place. There are many other bubble tea place in town. But Gong Cha is the most consistent one which delivers delicious beverages day in and day out. My favourite is still the classic pearl milk tea. I also like to add aloe vera or coconut jelly. We go there almost every week. I used to love boost, but now Gong Cha has taken its place."
Gong cha State Library,ChIJ8_vhsstC1moRBZ4KlLCGwjQ,"321 Swanston St, Melbourne",3.7,Piggy Eatalot,"2.5 Star ⭐️ I used to like Gong Cha but I wondered if they have changed the formula to the taro milk tea in the last 6 months?  They used to use more fresh taro and I just find that this time it tasted a bit fake and the colour is more purple compared to last time I drank it... then again I did drink it in another store...  Thank goodness when I asked for a little sweet they really did give me just a little sweet, so it’s just the right sweetness.  I must try another Gong cha outlet to compare cos they used to make such good taro milk tea!"
Gong cha State Library,ChIJ8_vhsstC1moRBZ4KlLCGwjQ,"321 Swanston St, Melbourne",3.7,Kim Vu,"Very bad customer service and bad drink!
The male cashier's attitude was very unpleasant. Unprofessional and dirty female bartender. The drink is not like gongcha, the glass doesn't close.
I'm not here for a free drink!!!!!!"
Gong cha State Library,ChIJ8_vhsstC1moRBZ4KlLCGwjQ,"321 Swanston St, Melbourne",3.7,Terry Reidy,Good reliable gong cha bubble tea. Just like all their stores you will get exactly what you ordered. Consistent taste good quality and efficient service. This particular culture seems a little bit quieter than the others in the CBD so it's a good option if you're in a rush.
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Sallie Morrison,A special treat that has turned into a weekly outing for my son and I. The staff are amazing and know my order each time. Tea tastes great and I can’t wait for summer to have the frozen teas.
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Kevin Fear,"Best bubble tea I ever had. affordable, taste good, customer service was lovely, and the consistency of quality it shows they care about the product. Highly recommend. Beats franchise bubble tea. I had strawberry with green tea and herbal jelly. I just wish they had a ward system buying their bubble tea. Had plenty selection there as well."
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Katrina Blinoff,"I suppose I’m a regular here!! They remember my order and it’s such a cute shop, always feel comfortable going there. Tasty and close place to my house! Recommend it."
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Anna K,"Yummy taro milk tea, it was so tasty that I forgot to make a photo earlier 😋
Thank you!"
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Jess Y,Loved the bubble tea here. Made just right and friendly staffs. Thank you Tea Break. I will be back 😊
Sharetea Emporium,ChIJyVFmWspC1moRDJSMnHUrTyE,"Emporium Shopping Centre, Shop 24, Level 3/287 Lonsdale St, Melbourne",3.8,Jonathan Lee,"I visited this shop on Tuesday, and after drinking a taro milk tea, I experienced an upset stomach that lasted for over six hours.

The only other thing I had eaten that day was brunch at a fine dining restaurant, several hours earlier, so I’m pretty sure the bubble tea may have been the cause. The tapioca pearls were a bit firm, but at the time, I didn’t think much of it.

Additionally, the service could have been better. The staff member who took my order was quite unclear, and when I said “sorry” twice, because I couldn’t understand her, she smirked instead of clarifying. Her English was a bit hard to follow, and she mumbled, which made communication difficult. I was trying to be polite, but her response felt unprofessional."
